ndim,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,fold_11,fold_12,fold_13,fold_14,fold_15,fold_16,fold_17,fold_18,fold_19,fold_20
53,0.479338842975,0.388429752066,0.454545454545,0.388429752066,0.396694214876,0.446280991736,0.380165289256,0.429752066116,0.380165289256,0.380165289256,0.429752066116,0.330578512397,0.413223140496,0.388429752066,0.383333333333,0.441666666667,0.35,0.391666666667,0.383333333333,0.333333333333
54,0.479338842975,0.388429752066,0.446280991736,0.388429752066,0.388429752066,0.446280991736,0.380165289256,0.421487603306,0.371900826446,0.380165289256,0.421487603306,0.330578512397,0.413223140496,0.388429752066,0.383333333333,0.433333333333,0.35,0.391666666667,0.383333333333,0.325
55,0.479338842975,0.388429752066,0.438016528926,0.388429752066,0.388429752066,0.446280991736,0.371900826446,0.421487603306,0.371900826446,0.380165289256,0.413223140496,0.330578512397,0.404958677686,0.388429752066,0.375,0.425,0.35,0.391666666667,0.383333333333,0.325
56,0.479338842975,0.388429752066,0.438016528926,0.380165289256,0.380165289256,0.446280991736,0.363636363636,0.421487603306,0.371900826446,0.371900826446,0.413223140496,0.322314049587,0.396694214876,0.388429752066,0.375,0.416666666667,0.35,0.383333333333,0.383333333333,0.325
57,0.479338842975,0.388429752066,0.429752066116,0.380165289256,0.371900826446,0.438016528926,0.355371900826,0.413223140496,0.371900826446,0.371900826446,0.404958677686,0.322314049587,0.396694214876,0.380165289256,0.375,0.416666666667,0.35,0.383333333333,0.375,0.325
58,0.479338842975,0.388429752066,0.429752066116,0.371900826446,0.371900826446,0.438016528926,0.363636363636,0.404958677686,0.371900826446,0.363636363636,0.404958677686,0.322314049587,0.396694214876,0.380165289256,0.375,0.408333333333,0.35,0.383333333333,0.366666666667,0.325
59,0.471074380165,0.380165289256,0.421487603306,0.355371900826,0.347107438017,0.438016528926,0.355371900826,0.404958677686,0.371900826446,0.363636363636,0.404958677686,0.314049586777,0.396694214876,0.388429752066,0.366666666667,0.408333333333,0.341666666667,0.383333333333,0.35,0.325
60,0.462809917355,0.380165289256,0.421487603306,0.347107438017,0.347107438017,0.429752066116,0.363636363636,0.404958677686,0.363636363636,0.363636363636,0.404958677686,0.314049586777,0.396694214876,0.380165289256,0.358333333333,0.408333333333,0.341666666667,0.383333333333,0.358333333333,0.325
61,0.462809917355,0.380165289256,0.421487603306,0.347107438017,0.347107438017,0.421487603306,0.355371900826,0.396694214876,0.363636363636,0.355371900826,0.396694214876,0.314049586777,0.396694214876,0.380165289256,0.358333333333,0.408333333333,0.341666666667,0.375,0.358333333333,0.325
62,0.462809917355,0.371900826446,0.421487603306,0.355371900826,0.347107438017,0.421487603306,0.347107438017,0.396694214876,0.363636363636,0.347107438017,0.404958677686,0.314049586777,0.396694214876,0.371900826446,0.358333333333,0.416666666667,0.333333333333,0.375,0.358333333333,0.325
63,0.454545454545,0.363636363636,0.429752066116,0.338842975207,0.338842975207,0.421487603306,0.347107438017,0.396694214876,0.363636363636,0.338842975207,0.388429752066,0.314049586777,0.396694214876,0.371900826446,0.358333333333,0.416666666667,0.333333333333,0.375,0.366666666667,0.325
64,0.446280991736,0.371900826446,0.421487603306,0.330578512397,0.338842975207,0.421487603306,0.338842975207,0.396694214876,0.363636363636,0.338842975207,0.388429752066,0.305785123967,0.396694214876,0.371900826446,0.358333333333,0.4,0.325,0.375,0.341666666667,0.325
65,0.446280991736,0.371900826446,0.421487603306,0.330578512397,0.330578512397,0.421487603306,0.330578512397,0.404958677686,0.355371900826,0.330578512397,0.388429752066,0.305785123967,0.396694214876,0.363636363636,0.358333333333,0.391666666667,0.316666666667,0.375,0.333333333333,0.325
66,0.454545454545,0.371900826446,0.429752066116,0.330578512397,0.330578512397,0.421487603306,0.330578512397,0.396694214876,0.355371900826,0.330578512397,0.388429752066,0.305785123967,0.396694214876,0.355371900826,0.358333333333,0.383333333333,0.316666666667,0.375,0.341666666667,0.325
67,0.446280991736,0.371900826446,0.421487603306,0.330578512397,0.347107438017,0.421487603306,0.330578512397,0.396694214876,0.355371900826,0.330578512397,0.388429752066,0.305785123967,0.396694214876,0.355371900826,0.358333333333,0.383333333333,0.316666666667,0.375,0.333333333333,0.325
68,0.446280991736,0.363636363636,0.404958677686,0.330578512397,0.347107438017,0.421487603306,0.330578512397,0.380165289256,0.355371900826,0.330578512397,0.380165289256,0.305785123967,0.396694214876,0.322314049587,0.358333333333,0.391666666667,0.308333333333,0.375,0.325,0.325
69,0.446280991736,0.355371900826,0.404958677686,0.330578512397,0.330578512397,0.421487603306,0.330578512397,0.380165289256,0.363636363636,0.330578512397,0.380165289256,0.305785123967,0.380165289256,0.330578512397,0.358333333333,0.383333333333,0.3,0.375,0.316666666667,0.325
70,0.438016528926,0.347107438017,0.404958677686,0.330578512397,0.330578512397,0.421487603306,0.330578512397,0.380165289256,0.363636363636,0.330578512397,0.388429752066,0.305785123967,0.380165289256,0.330578512397,0.358333333333,0.383333333333,0.291666666667,0.366666666667,0.316666666667,0.325
71,0.429752066116,0.355371900826,0.404958677686,0.330578512397,0.330578512397,0.404958677686,0.330578512397,0.380165289256,0.363636363636,0.322314049587,0.388429752066,0.305785123967,0.388429752066,0.322314049587,0.358333333333,0.375,0.291666666667,0.366666666667,0.316666666667,0.325
72,0.429752066116,0.338842975207,0.404958677686,0.322314049587,0.330578512397,0.404958677686,0.330578512397,0.380165289256,0.363636363636,0.322314049587,0.388429752066,0.305785123967,0.388429752066,0.322314049587,0.35,0.366666666667,0.283333333333,0.375,0.316666666667,0.316666666667
73,0.413223140496,0.338842975207,0.413223140496,0.322314049587,0.330578512397,0.404958677686,0.330578512397,0.380165289256,0.363636363636,0.314049586777,0.380165289256,0.305785123967,0.388429752066,0.314049586777,0.35,0.358333333333,0.283333333333,0.375,0.316666666667,0.316666666667
74,0.413223140496,0.338842975207,0.413223140496,0.322314049587,0.330578512397,0.404958677686,0.330578512397,0.371900826446,0.363636363636,0.314049586777,0.371900826446,0.297520661157,0.388429752066,0.314049586777,0.35,0.35,0.283333333333,0.375,0.316666666667,0.316666666667
75,0.413223140496,0.330578512397,0.404958677686,0.322314049587,0.330578512397,0.404958677686,0.330578512397,0.371900826446,0.363636363636,0.314049586777,0.371900826446,0.297520661157,0.388429752066,0.322314049587,0.35,0.35,0.283333333333,0.375,0.316666666667,0.316666666667
76,0.404958677686,0.330578512397,0.413223140496,0.305785123967,0.322314049587,0.404958677686,0.330578512397,0.363636363636,0.363636363636,0.314049586777,0.371900826446,0.297520661157,0.380165289256,0.322314049587,0.341666666667,0.341666666667,0.283333333333,0.358333333333,0.325,0.316666666667
77,0.396694214876,0.330578512397,0.404958677686,0.305785123967,0.322314049587,0.404958677686,0.330578512397,0.363636363636,0.363636363636,0.305785123967,0.371900826446,0.297520661157,0.380165289256,0.314049586777,0.341666666667,0.341666666667,0.283333333333,0.358333333333,0.316666666667,0.316666666667
78,0.396694214876,0.330578512397,0.413223140496,0.297520661157,0.322314049587,0.404958677686,0.330578512397,0.355371900826,0.363636363636,0.305785123967,0.371900826446,0.289256198347,0.380165289256,0.305785123967,0.341666666667,0.341666666667,0.275,0.358333333333,0.316666666667,0.308333333333
79,0.396694214876,0.330578512397,0.413223140496,0.297520661157,0.322314049587,0.396694214876,0.330578512397,0.355371900826,0.355371900826,0.305785123967,0.363636363636,0.289256198347,0.380165289256,0.305785123967,0.341666666667,0.341666666667,0.275,0.35,0.316666666667,0.308333333333
80,0.388429752066,0.330578512397,0.413223140496,0.297520661157,0.322314049587,0.396694214876,0.330578512397,0.347107438017,0.347107438017,0.305785123967,0.363636363636,0.289256198347,0.380165289256,0.305785123967,0.341666666667,0.341666666667,0.275,0.35,0.308333333333,0.308333333333
81,0.380165289256,0.330578512397,0.404958677686,0.297520661157,0.322314049587,0.396694214876,0.322314049587,0.355371900826,0.347107438017,0.305785123967,0.363636363636,0.289256198347,0.380165289256,0.305785123967,0.333333333333,0.341666666667,0.266666666667,0.358333333333,0.3,0.308333333333
82,0.371900826446,0.338842975207,0.396694214876,0.297520661157,0.322314049587,0.396694214876,0.322314049587,0.347107438017,0.347107438017,0.305785123967,0.363636363636,0.280991735537,0.380165289256,0.305785123967,0.325,0.341666666667,0.266666666667,0.341666666667,0.3,0.308333333333
83,0.371900826446,0.330578512397,0.396694214876,0.289256198347,0.322314049587,0.380165289256,0.322314049587,0.347107438017,0.347107438017,0.305785123967,0.363636363636,0.272727272727,0.380165289256,0.305785123967,0.325,0.333333333333,0.266666666667,0.341666666667,0.3,0.308333333333
