ndim,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,fold_11,fold_12,fold_13,fold_14,fold_15,fold_16,fold_17,fold_18,fold_19,fold_20
48,0.0247933884298,0.0165289256198,0.0495867768595,0.00826446280992,0.0495867768595,0.00826446280992,0.0330578512397,0.00826446280992,0.0247933884298,0.0247933884298,0.0165289256198,0.0413223140496,0.0413223140496,0.0165289256198,0.0416666666667,0.0583333333333,0.0416666666667,0.05,0.0333333333333,0.025
49,0.0247933884298,0.0165289256198,0.0495867768595,0.00826446280992,0.0578512396694,0.00826446280992,0.0330578512397,0.0165289256198,0.0247933884298,0.0247933884298,0.0165289256198,0.0413223140496,0.0495867768595,0.00826446280992,0.0416666666667,0.0583333333333,0.0416666666667,0.05,0.0333333333333,0.0333333333333
50,0.0165289256198,0.0165289256198,0.0495867768595,0.00826446280992,0.0495867768595,0.00826446280992,0.0330578512397,0.0165289256198,0.0330578512397,0.0247933884298,0.0165289256198,0.0413223140496,0.0495867768595,0.00826446280992,0.0416666666667,0.0583333333333,0.0416666666667,0.0583333333333,0.0416666666667,0.0416666666667
51,0.0165289256198,0.0247933884298,0.0495867768595,0.00826446280992,0.0578512396694,0.00826446280992,0.0247933884298,0.0165289256198,0.0330578512397,0.0247933884298,0.0165289256198,0.0413223140496,0.0495867768595,0.00826446280992,0.05,0.0583333333333,0.0416666666667,0.0583333333333,0.0416666666667,0.0416666666667
52,0.0413223140496,0.0247933884298,0.0495867768595,0.00826446280992,0.0578512396694,0.00826446280992,0.0247933884298,0.0165289256198,0.0330578512397,0.0247933884298,0.0165289256198,0.0413223140496,0.0495867768595,0.00826446280992,0.05,0.0583333333333,0.05,0.0583333333333,0.0333333333333,0.05
53,0.0413223140496,0.0247933884298,0.0495867768595,0.0165289256198,0.0661157024793,0.00826446280992,0.0247933884298,0.0165289256198,0.0330578512397,0.0330578512397,0.0165289256198,0.0413223140496,0.0495867768595,0.0165289256198,0.05,0.0583333333333,0.0583333333333,0.0666666666667,0.0333333333333,0.05
54,0.0495867768595,0.0330578512397,0.0495867768595,0.00826446280992,0.0661157024793,0.00826446280992,0.0247933884298,0.0165289256198,0.0330578512397,0.0330578512397,0.0165289256198,0.0413223140496,0.0495867768595,0.0165289256198,0.05,0.0583333333333,0.05,0.0666666666667,0.0333333333333,0.05
55,0.0578512396694,0.0330578512397,0.0495867768595,0.00826446280992,0.0578512396694,0.00826446280992,0.0247933884298,0.0165289256198,0.0330578512397,0.0247933884298,0.0247933884298,0.0413223140496,0.0495867768595,0.0247933884298,0.05,0.0583333333333,0.0666666666667,0.0583333333333,0.0333333333333,0.05
56,0.0495867768595,0.0413223140496,0.0661157024793,0.0165289256198,0.0578512396694,0.00826446280992,0.0247933884298,0.0330578512397,0.0330578512397,0.0247933884298,0.0247933884298,0.0413223140496,0.0495867768595,0.0247933884298,0.05,0.0583333333333,0.075,0.0583333333333,0.0333333333333,0.0416666666667
57,0.0495867768595,0.0495867768595,0.0661157024793,0.0165289256198,0.0661157024793,0.0247933884298,0.0247933884298,0.0330578512397,0.0330578512397,0.0247933884298,0.0330578512397,0.0413223140496,0.0578512396694,0.0247933884298,0.05,0.0583333333333,0.075,0.0666666666667,0.0333333333333,0.05
58,0.0495867768595,0.0495867768595,0.0743801652893,0.0165289256198,0.0661157024793,0.0247933884298,0.0247933884298,0.0330578512397,0.0330578512397,0.0247933884298,0.0413223140496,0.0413223140496,0.0578512396694,0.0247933884298,0.05,0.0583333333333,0.0666666666667,0.075,0.0333333333333,0.05
59,0.0495867768595,0.0495867768595,0.0743801652893,0.0165289256198,0.0661157024793,0.0247933884298,0.0330578512397,0.0247933884298,0.0413223140496,0.0247933884298,0.0495867768595,0.0413223140496,0.0578512396694,0.0247933884298,0.0583333333333,0.0583333333333,0.0583333333333,0.0666666666667,0.0333333333333,0.0666666666667
60,0.0495867768595,0.0495867768595,0.0909090909091,0.0247933884298,0.0661157024793,0.0247933884298,0.0330578512397,0.0165289256198,0.0413223140496,0.0247933884298,0.0413223140496,0.0413223140496,0.0578512396694,0.0247933884298,0.0583333333333,0.0583333333333,0.075,0.0833333333333,0.0333333333333,0.0666666666667
61,0.0578512396694,0.0413223140496,0.0909090909091,0.0330578512397,0.0661157024793,0.0247933884298,0.0330578512397,0.0413223140496,0.0413223140496,0.0247933884298,0.0413223140496,0.0495867768595,0.0578512396694,0.0247933884298,0.0666666666667,0.0583333333333,0.0916666666667,0.0833333333333,0.0333333333333,0.075
62,0.0661157024793,0.0495867768595,0.0909090909091,0.0330578512397,0.0661157024793,0.0165289256198,0.0330578512397,0.0413223140496,0.0413223140496,0.0330578512397,0.0413223140496,0.0578512396694,0.0495867768595,0.0247933884298,0.075,0.0583333333333,0.0916666666667,0.0833333333333,0.0333333333333,0.075
63,0.0578512396694,0.0495867768595,0.0909090909091,0.0330578512397,0.0743801652893,0.0165289256198,0.0330578512397,0.0413223140496,0.0413223140496,0.0330578512397,0.0413223140496,0.0578512396694,0.0495867768595,0.0247933884298,0.075,0.0583333333333,0.0916666666667,0.0833333333333,0.0333333333333,0.075
64,0.0495867768595,0.0578512396694,0.0909090909091,0.0413223140496,0.0743801652893,0.0165289256198,0.0330578512397,0.0495867768595,0.0413223140496,0.0330578512397,0.0578512396694,0.0578512396694,0.0495867768595,0.0247933884298,0.075,0.0583333333333,0.0833333333333,0.075,0.0333333333333,0.0833333333333
65,0.0578512396694,0.0578512396694,0.0909090909091,0.0495867768595,0.0743801652893,0.0165289256198,0.0413223140496,0.0495867768595,0.0495867768595,0.0495867768595,0.0578512396694,0.0578512396694,0.0495867768595,0.0247933884298,0.0833333333333,0.0583333333333,0.0833333333333,0.0833333333333,0.0333333333333,0.0833333333333
66,0.0661157024793,0.0578512396694,0.0909090909091,0.0495867768595,0.0826446280992,0.0165289256198,0.0413223140496,0.0578512396694,0.0495867768595,0.0495867768595,0.0495867768595,0.0578512396694,0.0495867768595,0.0247933884298,0.0833333333333,0.0583333333333,0.0916666666667,0.0916666666667,0.025,0.0833333333333
